,energies_meV,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,    ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,        ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40
286.0,286.5,0.0,0.0,2.5625256252562524e-05,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,3.843788437884379e-05,2.5625256252562524e-05,5.125051250512505e-05,0.0,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,0.0,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,2.5625256252562524e-05,2.5625256252562524e-05,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0
287.0,287.5,0.0,0.0,3.843788437884379e-05,0.0,2.5625256252562524e-05,2.5625256252562524e-05,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,3.843788437884379e-05,0.0,2.5625256252562524e-05,0.0,3.843788437884379e-05,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,0.0,0.0,0.0,5.125051250512505e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,3.843788437884379e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,3.843788437884379e-05
288.0,288.5,1.2812628126281262e-05,0.0,0.0,3.843788437884379e-05,1.2812628126281262e-05,2.5625256252562524e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,2.5625256252562524e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,3.843788437884379e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,0.0,0.0
289.0,289.5,1.2812628126281262e-05,0.0,1.2812628126281262e-05,3.843788437884379e-05,3.843788437884379e-05,3.843788437884379e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,5.125051250512505e-05,2.5625256252562524e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,3.843788437884379e-05,0.0,1.2812628126281262e-05,3.843788437884379e-05,0.0,1.2812628126281262e-05,3.843788437884379e-05,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,0.0,1.2812628126281262e-05
290.0,290.5,1.2812628126281262e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,3.843788437884379e-05,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,2.5625256252562524e-05,3.843788437884379e-05,2.5625256252562524e-05,0.0,5.125051250512505e-05,2.5625256252562524e-05,0.0,0.0,3.843788437884379e-05,1.2812628126281262e-05,2.5625256252562524e-05,3.843788437884379e-05,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,2.5625256252562524e-05,3.843788437884379e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,0.0,0.0,2.5625256252562524e-05,2.5625256252562524e-05,2.5625256252562524e-05,2.5625256252562524e-05
291.0,291.5,0.0,0.0,3.843788437884379e-05,1.2812628126281262e-05,3.843788437884379e-05,2.5625256252562524e-05,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,5.125051250512505e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,2.5625256252562524e-05,0.0,2.5625256252562524e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,2.5625256252562524e-05,0.0,3.843788437884379e-05,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,2.5625256252562524e-05,2.5625256252562524e-05,1.2812628126281262e-05,0.0
292.0,292.5,1.2812628126281262e-05,0.0,0.0,0.0,2.5625256252562524e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,2.5625256252562524e-05,0.0,2.5625256252562524e-05,0.0,0.0,0.0,2.5625256252562524e-05,1.2812628126281262e-05,3.843788437884379e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,0.0,0.0,2.5625256252562524e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0
293.0,293.5,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,0.0,2.5625256252562524e-05,0.0,3.843788437884379e-05,0.0,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,1.2812628126281262e-05,0.0,0.0,2.5625256252562524e-05,5.125051250512505e-05,1.2812628126281262e-05,0.0,0.0,2.5625256252562524e-05,0.0,2.5625256252562524e-05,0.0,0.0,1.2812628126281262e-05,0.0,0.0
294.0,294.5,1.2812628126281262e-05,0.0,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,3.843788437884379e-05,2.5625256252562524e-05,2.5625256252562524e-05,5.125051250512505e-05,1.2812628126281262e-05,0.0,0.0,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,0.0,0.0,0.0,1.2812628126281262e-05,2.5625256252562524e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05
295.0,295.5,5.125051250512505e-05,0.0,0.0,1.2812628126281262e-05,0.0,0.0,2.5625256252562524e-05,0.0,5.125051250512505e-05,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,0.0,3.843788437884379e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,2.5625256252562524e-05,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,2.5625256252562524e-05,5.125051250512505e-05,0.0,1.2812628126281262e-05,5.125051250512505e-05,1.2812628126281262e-05,0.0
296.0,296.5,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,2.5625256252562524e-05,2.5625256252562524e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,3.843788437884379e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,3.843788437884379e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,2.5625256252562524e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,0.0,0.0
297.0,297.5,3.843788437884379e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,3.843788437884379e-05,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,2.5625256252562524e-05,2.5625256252562524e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,2.5625256252562524e-05,0.0,3.843788437884379e-05,0.0,0.0,0.0,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05
298.0,298.5,2.5625256252562524e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,5.125051250512505e-05,0.0,2.5625256252562524e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,0.0,2.5625256252562524e-05,2.5625256252562524e-05,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,0.0,2.5625256252562524e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05
299.0,299.5,0.0,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,3.843788437884379e-05,2.5625256252562524e-05,0.0,0.0,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,0.0,0.0
300.0,300.5,2.5625256252562524e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,3.843788437884379e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,0.0,5.125051250512505e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05
301.0,301.5,2.5625256252562524e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,3.843788437884379e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,2.5625256252562524e-05,2.5625256252562524e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05
302.0,302.5,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,5.125051250512505e-05,1.2812628126281262e-05,0.0,0.0,0.0,0.0,0.0,2.5625256252562524e-05,5.125051250512505e-05,2.5625256252562524e-05,3.843788437884379e-05,3.843788437884379e-05,0.0,0.0,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,2.5625256252562524e-05,0.0,0.0,0.0,0.0,0.0,1.2812628126281262e-05,0.0,0.0
303.0,303.5,1.2812628126281262e-05,0.0,0.0,0.0,3.843788437884379e-05,1.2812628126281262e-05,3.843788437884379e-05,0.0,2.5625256252562524e-05,3.843788437884379e-05,2.5625256252562524e-05,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,3.843788437884379e-05,3.843788437884379e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,0.0,0.0,3.843788437884379e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,0.0,0.0,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0
304.0,304.5,2.5625256252562524e-05,0.0,0.0,1.2812628126281262e-05,3.843788437884379e-05,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,3.843788437884379e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,0.0,1.2812628126281262e-05,2.5625256252562524e-05
305.0,305.5,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,3.843788437884379e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,5.125051250512505e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,0.0,0.0,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,2.5625256252562524e-05,0.0,0.0,2.5625256252562524e-05,3.843788437884379e-05,2.5625256252562524e-05
306.0,306.5,0.0,0.0,1.2812628126281262e-05,0.0,0.0,0.0,2.5625256252562524e-05,1.2812628126281262e-05,3.843788437884379e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,3.843788437884379e-05,0.0,0.0,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,5.125051250512505e-05,0.0,0.0,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05
307.0,307.5,2.5625256252562524e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,0.0,2.5625256252562524e-05,1.2812628126281262e-05,0.0,3.843788437884379e-05,3.843788437884379e-05,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,2.5625256252562524e-05,3.843788437884379e-05,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,2.5625256252562524e-05,0.0,0.0,0.0,1.2812628126281262e-05,0.0
308.0,308.5,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,0.0,0.0,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,0.0,0.0,3.843788437884379e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,3.843788437884379e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0
309.0,309.5,0.0,0.0,1.2812628126281262e-05,0.0,0.0,0.0,3.843788437884379e-05,0.0,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,2.5625256252562524e-05,2.5625256252562524e-05,2.5625256252562524e-05,1.2812628126281262e-05,0.0,0.0,0.0,2.5625256252562524e-05,2.5625256252562524e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,2.5625256252562524e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,2.5625256252562524e-05
310.0,310.5,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,0.0,1.2812628126281262e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,2.5625256252562524e-05,0.0,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,3.843788437884379e-05,0.0,0.0,2.5625256252562524e-05,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,1.2812628126281262e-05,2.5625256252562524e-05
311.0,311.5,0.0,0.0,0.0,2.5625256252562524e-05,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,2.5625256252562524e-05,0.0,2.5625256252562524e-05,0.0,3.843788437884379e-05,0.0,0.0,0.0,0.0,0.0,1.2812628126281262e-05,0.0,0.0,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,5.125051250512505e-05,0.0,0.0,1.2812628126281262e-05,3.843788437884379e-05,1.2812628126281262e-05,2.5625256252562524e-05,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05
312.0,312.5,0.0,0.0,2.5625256252562524e-05,0.0,3.843788437884379e-05,0.0,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,3.843788437884379e-05,0.0,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,0.0,0.0,3.843788437884379e-05,0.0,2.5625256252562524e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0
313.0,313.5,2.5625256252562524e-05,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,0.0,0.0,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,0.0,2.5625256252562524e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,2.5625256252562524e-05,0.0,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05
314.0,314.5,1.2812628126281262e-05,0.0,0.0,0.0,1.2812628126281262e-05,0.0,0.0,0.0,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,0.0,2.5625256252562524e-05,0.0,0.0,0.0,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,0.0
315.0,315.5,2.5625256252562524e-05,0.0,0.0,0.0,0.0,0.0,1.2812628126281262e-05,3.843788437884379e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,2.5625256252562524e-05,0.0,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,0.0,2.5625256252562524e-05,0.0,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,0.0
316.0,316.5,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,1.2812628126281262e-05,2.5625256252562524e-05,0.0,3.843788437884379e-05,0.0,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,3.843788437884379e-05
317.0,317.5,3.843788437884379e-05,0.0,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,2.5625256252562524e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,2.5625256252562524e-05,0.0,0.0,0.0,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,2.5625256252562524e-05,0.0
318.0,318.5,2.5625256252562524e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,2.5625256252562524e-05,0.0,0.0,0.0,3.843788437884379e-05,1.2812628126281262e-05,0.0,0.0,2.5625256252562524e-05,3.843788437884379e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,0.0,0.0,3.843788437884379e-05,0.0,0.0,0.0,0.0,0.0,3.843788437884379e-05,1.2812628126281262e-05,0.0,0.0,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,0.0,0.0,1.2812628126281262e-05
319.0,319.5,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,7.687576875768758e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,0.0,0.0,3.843788437884379e-05,2.5625256252562524e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,3.843788437884379e-05,0.0,0.0,0.0,0.0,0.0,1.2812628126281262e-05,0.0
320.0,320.5,0.0,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,0.0,0.0,2.5625256252562524e-05,0.0,2.5625256252562524e-05,0.0,2.5625256252562524e-05,2.5625256252562524e-05,3.843788437884379e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05
321.0,321.5,0.0,0.0,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,3.843788437884379e-05,0.0,0.0,1.2812628126281262e-05,6.406314063140631e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,5.125051250512505e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,0.0,0.0,2.5625256252562524e-05,0.0,0.0,2.5625256252562524e-05,2.5625256252562524e-05,0.0
322.0,322.5,0.0,0.0,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,0.0,0.0,2.5625256252562524e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,2.5625256252562524e-05,3.843788437884379e-05,0.0,0.0,2.5625256252562524e-05,0.0,0.0
323.0,323.5,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,0.0,0.0,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,2.5625256252562524e-05,2.5625256252562524e-05,0.0,2.5625256252562524e-05,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,5.125051250512505e-05,1.2812628126281262e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,1.2812628126281262e-05,0.0,0.0,5.125051250512505e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05
324.0,324.5,0.0,0.0,0.0,0.0,0.0,0.0,3.843788437884379e-05,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,0.0,0.0,0.0,1.2812628126281262e-05,0.0,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,0.0,0.0,1.2812628126281262e-05,0.0,2.5625256252562524e-05,0.0,0.0,0.0,0.0,0.0,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05
