energy_mev,eta_tot_lower,eta_tot_median,eta_tot_upper,eta_a_lower,eta_a_median,eta_a_upper,eta_f_lower,eta_f_median,eta_f_upper,eta_c_lower,eta_c_median,eta_c_upper,eta_o_lower,eta_o_median,eta_o_upper,eta_t_lower,eta_t_median,eta_t_upper,a_abs
414.1235212,0.019701572,0.024001553,0.028329016,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.742474138,0.787829865,0.835919385,0.39,0.46,0.53,1,1,1,0.086742766
414.1832811,0.019690299,0.023988228,0.028313611,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.742030239,0.78739517,0.835489334,0.39,0.46,0.53,1,1,1,0.086742472
414.2431649,0.019683219,0.023980012,0.028304236,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.741586196,0.786960426,0.835059259,0.39,0.46,0.53,1,1,1,0.086760666
414.3029248,0.01967926,0.0239756,0.02829935,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.741143851,0.786527436,0.834630944,0.39,0.46,0.53,1,1,1,0.086792455
414.3626847,0.019676489,0.023972635,0.028296172,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.740702289,0.786095301,0.834203501,0.39,0.46,0.53,1,1,1,0.086829428
414.4224446,0.019673131,0.023968956,0.028292152,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.740261513,0.785664026,0.833776933,0.39,0.46,0.53,1,1,1,0.08686376
414.4822045,0.01966766,0.023962704,0.028285094,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.739821527,0.785233612,0.833351243,0.39,0.46,0.53,1,1,1,0.086888702
414.5419644,0.019659284,0.023952912,0.028273858,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.739382334,0.784804064,0.832926433,0.39,0.46,0.53,1,1,1,0.086900733
414.6017243,0.019648072,0.023939667,0.028258545,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.738943939,0.784375385,0.832502507,0.39,0.46,0.53,1,1,1,0.086900146
414.6614842,0.019635114,0.023924293,0.028240721,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.738506345,0.783947576,0.832079468,0.39,0.46,0.53,1,1,1,0.086891734
414.7212441,0.019621583,0.023908223,0.028222073,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.738069556,0.783520642,0.831657318,0.39,0.46,0.53,1,1,1,0.086880682
414.7811279,0.019608871,0.023893151,0.028204603,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.737632671,0.783093703,0.831235188,0.39,0.46,0.53,1,1,1,0.086873248
414.8408878,0.019597749,0.023880017,0.028189421,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.737197504,0.782668529,0.830814828,0.39,0.46,0.53,1,1,1,0.086872661
414.9006477,0.01958859,0.023869275,0.028177063,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.736763152,0.782244239,0.830395366,0.39,0.46,0.53,1,1,1,0.086880682
414.9604076,0.019581192,0.023860679,0.028167238,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.736329619,0.781820835,0.829976804,0.39,0.46,0.53,1,1,1,0.086896429
415.0201675,0.019575398,0.023854039,0.028159721,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.73589691,0.78139832,0.829559147,0.39,0.46,0.53,1,1,1,0.08691922
415.0799274,0.019570876,0.023848948,0.028154033,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.735465026,0.780976698,0.829142395,0.39,0.46,0.53,1,1,1,0.086947585
415.1396873,0.019567556,0.023845325,0.028150077,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.735033972,0.780555971,0.828726554,0.39,0.46,0.53,1,1,1,0.086981233
415.1994472,0.019565086,0.023842737,0.028147344,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.734603751,0.780136143,0.828311624,0.39,0.46,0.53,1,1,1,0.087018597
415.259331,0.019562958,0.023840568,0.028145106,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.734173477,0.779716347,0.82789675,0.39,0.46,0.53,1,1,1,0.087057527
415.3190909,0.019560316,0.023837772,0.028142128,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.733744935,0.779298325,0.827483654,0.39,0.46,0.53,1,1,1,0.087094011
415.3788508,0.019555997,0.023832933,0.028136737,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.733317236,0.77888121,0.827071479,0.39,0.46,0.53,1,1,1,0.087122963
415.4386107,0.01954884,0.023824637,0.028127265,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.732890383,0.778465005,0.826660225,0.39,0.46,0.53,1,1,1,0.0871392
415.4983706,0.019538237,0.023812141,0.028112834,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.732464381,0.778049712,0.826249898,0.39,0.46,0.53,1,1,1,0.087139982
415.5581305,0.019524259,0.023795532,0.028093547,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.732039233,0.777635333,0.825840498,0.39,0.46,0.53,1,1,1,0.087125604
415.6178904,0.019507875,0.023775992,0.028070799,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.731614941,0.777221873,0.825432029,0.39,0.46,0.53,1,1,1,0.087100368
415.6777743,0.01949036,0.023755073,0.028046423,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.731190632,0.776808479,0.825023649,0.39,0.46,0.53,1,1,1,0.087070047
415.7375342,0.019473291,0.023734697,0.028022688,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.730768066,0.776396864,0.824617051,0.39,0.46,0.53,1,1,1,0.087041485
415.797294,0.01945798,0.023716464,0.028001482,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.730346366,0.775986176,0.824211391,0.39,0.46,0.53,1,1,1,0.087020651
415.8570539,0.019445211,0.02370133,0.027983934,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.729925536,0.775576416,0.823806672,0.39,0.46,0.53,1,1,1,0.087011066
415.9168138,0.019435285,0.023689662,0.027970478,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.729505579,0.775167588,0.823402897,0.39,0.46,0.53,1,1,1,0.087014098
415.9765737,0.019428395,0.023681694,0.027961391,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.729086498,0.774759694,0.823000067,0.39,0.46,0.53,1,1,1,0.087030628
416.0363336,0.019424231,0.023677049,0.027956227,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.728668297,0.774352736,0.822598186,0.39,0.46,0.53,1,1,1,0.087059287
416.0960935,0.019422526,0.023675403,0.027954604,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.728250978,0.773946717,0.822197256,0.39,0.46,0.53,1,1,1,0.087098901
416.1559774,0.019422469,0.023675767,0.027955356,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.727833681,0.773540801,0.82179645,0.39,0.46,0.53,1,1,1,0.087145949
416.2157373,0.019423013,0.023676864,0.027956971,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.727418138,0.773136671,0.821397431,0.39,0.46,0.53,1,1,1,0.08719554
416.2754972,0.01942261,0.023676807,0.027957225,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.727003487,0.772733487,0.82099937,0.39,0.46,0.53,1,1,1,0.087240827
416.335257,0.019419827,0.023673849,0.027954052,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.726589731,0.772331253,0.82060227,0.39,0.46,0.53,1,1,1,0.087275355
416.3950169,0.019413621,0.023666719,0.027945954,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.726176872,0.771929971,0.820206133,0.39,0.46,0.53,1,1,1,0.087294428
416.4547768,0.019403935,0.023655347,0.027932845,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.725764914,0.771529643,0.819810961,0.39,0.46,0.53,1,1,1,0.087297754
416.5145367,0.019391772,0.023640956,0.027916173,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.72535386,0.771130273,0.819416756,0.39,0.46,0.53,1,1,1,0.087289831
416.5742966,0.019379071,0.023625909,0.027898724,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.724943713,0.770731861,0.819023522,0.39,0.46,0.53,1,1,1,0.087279365
416.6340565,0.019367829,0.023612641,0.027883376,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.724534475,0.770334412,0.81863126,0.39,0.46,0.53,1,1,1,0.087275355
416.6939404,0.019359736,0.023603213,0.027872563,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.724125304,0.769937105,0.818239162,0.39,0.46,0.53,1,1,1,0.087285527
416.7537003,0.019355113,0.023598014,0.027866743,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.723717896,0.769541588,0.817848853,0.39,0.46,0.53,1,1,1,0.087311154
416.8134602,0.019353173,0.023596088,0.027864788,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.723311407,0.76914704,0.817459524,0.39,0.46,0.53,1,1,1,0.087348812
416.87322,0.019352353,0.023595528,0.027864446,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.722905838,0.768753464,0.817071176,0.39,0.46,0.53,1,1,1,0.087391458
416.9329799,0.019350985,0.0235943,0.027863315,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.722501194,0.768360861,0.816683811,0.39,0.46,0.53,1,1,1,0.087431562
416.9927398,0.019348181,0.023591324,0.027860119,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.722097477,0.767969235,0.816297433,0.39,0.46,0.53,1,1,1,0.087465111
417.0524997,0.019344379,0.023587128,0.027855484,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.721694689,0.767578587,0.815912042,0.39,0.46,0.53,1,1,1,0.087494064
417.1122596,0.01934094,0.023583377,0.027851373,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.721292833,0.767188919,0.815527642,0.39,0.46,0.53,1,1,1,0.087524581
417.1721435,0.019339808,0.023582442,0.027850587,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.720891082,0.76679943,0.815143439,0.39,0.46,0.53,1,1,1,0.087565565
417.2319034,0.019342535,0.02358621,0.027855357,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.720491101,0.766411732,0.814761028,0.39,0.46,0.53,1,1,1,0.087623861
417.2916633,0.019349719,0.023595414,0.027866545,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.720092061,0.766025023,0.814379613,0.39,0.46,0.53,1,1,1,0.087702307
417.3514232,0.019360555,0.023609073,0.027882995,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.719693965,0.765639303,0.813999197,0.39,0.46,0.53,1,1,1,0.087797282
417.411183,0.019373291,0.023625049,0.027902183,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.719296814,0.765254575,0.813619782,0.39,0.46,0.53,1,1,1,0.087900866
417.4709429,0.019385489,0.023640372,0.027920599,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.718900612,0.764870841,0.81324137,0.39,0.46,0.53,1,1,1,0.088002004
417.5307028,0.019395149,0.023652599,0.027935359,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.71850536,0.764488103,0.812863963,0.39,0.46,0.53,1,1,1,0.0880916
417.5905867,0.019400681,0.023659794,0.027944177,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.718110246,0.764105573,0.812486783,0.39,0.46,0.53,1,1,1,0.088162514
417.6502226,0.019401531,0.023661279,0.02794625,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.717717722,0.763725625,0.812112172,0.39,0.46,0.53,1,1,1,0.08821191
417.7101065,0.019397666,0.023657016,0.027941534,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.717324527,0.763345103,0.811737016,0.39,0.46,0.53,1,1,1,0.088239982
417.7698664,0.019389736,0.023647795,0.027930962,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.716933109,0.762966374,0.811363652,0.39,0.46,0.53,1,1,1,0.088249372
417.8296263,0.019378458,0.02363449,0.027915565,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.716542655,0.762588652,0.810991302,0.39,0.46,0.53,1,1,1,0.088243405
417.8893862,0.019364759,0.023618232,0.027896681,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.716153167,0.762211939,0.81061997,0.39,0.46,0.53,1,1,1,0.088226288
417.949146,0.019349716,0.023600336,0.02787586,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.715764648,0.761836238,0.810249656,0.39,0.46,0.53,1,1,1,0.088202911
418.0089059,0.019334575,0.023582319,0.027854897,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.715377101,0.761461549,0.809880364,0.39,0.46,0.53,1,1,1,0.088178947
418.0686658,0.019320494,0.023565596,0.027835461,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.714990528,0.761087876,0.809512095,0.39,0.46,0.53,1,1,1,0.088159678
418.1285497,0.01930878,0.02355176,0.027819435,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.714604132,0.760714448,0.809144089,0.39,0.46,0.53,1,1,1,0.088151168
418.1883096,0.019300262,0.023541822,0.027808012,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.714219516,0.760342813,0.808777874,0.39,0.46,0.53,1,1,1,0.088157037
418.2480695,0.019295257,0.023536169,0.027801651,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.713835882,0.7599722,0.808412687,0.39,0.46,0.53,1,1,1,0.088178849
418.3078294,0.019293354,0.023534299,0.027799759,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.713453231,0.75960261,0.80804853,0.39,0.46,0.53,1,1,1,0.088214746
418.3675893,0.019293607,0.023535061,0.027800974,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.713071566,0.759234045,0.807685406,0.39,0.46,0.53,1,1,1,0.088260425
418.4273492,0.019294924,0.023537119,0.027803722,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.712690889,0.758866507,0.807323316,0.39,0.46,0.53,1,1,1,0.088310896
418.487109,0.019296105,0.023539015,0.027806276,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.712311203,0.758499998,0.806962262,0.39,0.46,0.53,1,1,1,0.088360682
418.5468689,0.019296342,0.023539757,0.027807469,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.71193251,0.75813452,0.806602246,0.39,0.46,0.53,1,1,1,0.088406067
418.6067528,0.019295294,0.023538935,0.027806813,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.71155403,0.75776932,0.806242526,0.39,0.46,0.53,1,1,1,0.088445584
418.6665127,0.019292877,0.02353644,0.027804182,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.711177332,0.757405912,0.805884593,0.39,0.46,0.53,1,1,1,0.088478644
418.7262726,0.019289349,0.023532592,0.02779995,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.710801633,0.75704354,0.805527704,0.39,0.46,0.53,1,1,1,0.088506521
418.7860325,0.019284883,0.023527598,0.027794365,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.710426937,0.756682207,0.805171859,0.39,0.46,0.53,1,1,1,0.088529996
418.8457924,0.01927965,0.02352167,0.027787676,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.710053245,0.756321914,0.804817061,0.39,0.46,0.53,1,1,1,0.088549852
418.9055523,0.019273652,0.023514808,0.027779884,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.70968056,0.755962663,0.804463312,0.39,0.46,0.53,1,1,1,0.088566089
418.9653122,0.019266975,0.023507118,0.027771113,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.709308883,0.755604456,0.804110612,0.39,0.46,0.53,1,1,1,0.088579098
419.025072,0.019259684,0.023498679,0.027761456,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.708938217,0.755247295,0.803758965,0.39,0.46,0.53,1,1,1,0.088589172
419.0849559,0.019251973,0.023489729,0.027751196,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.708567799,0.754890444,0.803407645,0.39,0.46,0.53,1,1,1,0.088597291
419.1447158,0.019244031,0.023480495,0.027740599,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.708199163,0.754535382,0.803058108,0.39,0.46,0.53,1,1,1,0.088604138
419.2044757,0.019236135,0.023471318,0.027730069,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.707831544,0.754181371,0.802709629,0.39,0.46,0.53,1,1,1,0.088611082
419.2642356,0.019228243,0.023462146,0.027719545,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.707464945,0.753828413,0.802362208,0.39,0.46,0.53,1,1,1,0.088617929
419.3239955,0.019220292,0.023452902,0.027708935,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.707099368,0.753476509,0.802015847,0.39,0.46,0.53,1,1,1,0.088624385
419.3837554,0.019211964,0.023443197,0.02769778,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.706734814,0.753125661,0.801670547,0.39,0.46,0.53,1,1,1,0.088628982
419.4435153,0.019202984,0.023432697,0.027685685,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.706371285,0.752775872,0.801326312,0.39,0.46,0.53,1,1,1,0.088630449
419.5033991,0.019192974,0.02342094,0.027672105,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.706008033,0.752426419,0.80098243,0.39,0.46,0.53,1,1,1,0.088627124
419.563035,0.019182204,0.023408255,0.027657427,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.705647313,0.752079473,0.800641037,0.39,0.46,0.53,1,1,1,0.088619983
419.6229189,0.019171044,0.023395094,0.027642187,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.705286126,0.751732149,0.800299294,0.39,0.46,0.53,1,1,1,0.088611082
419.6826788,0.019160545,0.02338274,0.0276279,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.704926723,0.75138661,0.79995933,0.39,0.46,0.53,1,1,1,0.088605018
419.7424387,0.019151745,0.023372459,0.027616061,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.704568354,0.751042137,0.799620437,0.39,0.46,0.53,1,1,1,0.088606681
419.8021986,0.019145719,0.023365563,0.027608221,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.704211023,0.750698731,0.799282617,0.39,0.46,0.53,1,1,1,0.088621059
419.8619585,0.019142992,0.023362693,0.027605137,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.703854732,0.750356396,0.798945871,0.39,0.46,0.53,1,1,1,0.088650599
419.9217184,0.019143727,0.023364048,0.027607047,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.703499482,0.750015131,0.798610201,0.39,0.46,0.53,1,1,1,0.088696082
419.9814783,0.019147307,0.023368877,0.02761306,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.703145276,0.749674939,0.798275608,0.39,0.46,0.53,1,1,1,0.088754671
420.0413621,0.019152994,0.023376278,0.027622113,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.702791383,0.749335118,0.797941404,0.39,0.46,0.53,1,1,1,0.088823042
420.101122,0.019159936,0.02338521,0.027632975,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.702439271,0.748997078,0.797608972,0.39,0.46,0.53,1,1,1,0.088897086
420.1608819,0.019167734,0.023395188,0.027645072,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.702088208,0.748660115,0.797277622,0.39,0.46,0.53,1,1,1,0.088975043
420.2206418,0.019176155,0.023405926,0.027658067,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.701738195,0.748324231,0.796947356,0.39,0.46,0.53,1,1,1,0.089055836
420.2804017,0.019185345,0.023417604,0.027672173,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.701389236,0.747989427,0.796618173,0.39,0.46,0.53,1,1,1,0.08914015
420.3401616,0.019195156,0.023430041,0.027687176,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.70104133,0.747655705,0.796290077,0.39,0.46,0.53,1,1,1,0.089227301
420.3999215,0.019205083,0.023442619,0.027702347,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.700694482,0.747323066,0.795963069,0.39,0.46,0.53,1,1,1,0.089314941
420.4596814,0.019213885,0.023453826,0.027715896,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.700348691,0.746991512,0.795637149,0.39,0.46,0.53,1,1,1,0.089397299
420.5195652,0.019220012,0.023461768,0.027725588,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.700003246,0.746660359,0.795311646,0.39,0.46,0.53,1,1,1,0.089467235
420.5793251,0.019222055,0.023464725,0.027729388,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.699659578,0.746330981,0.79498791,0.39,0.46,0.53,1,1,1,0.089518
420.639085,0.019219498,0.023462066,0.027726551,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.699316974,0.746002692,0.794665267,0.39,0.46,0.53,1,1,1,0.089547246
420.6988449,0.019212913,0.023454491,0.027717904,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.698975435,0.745675493,0.794343718,0.39,0.46,0.53,1,1,1,0.089557614
420.7586048,0.019204195,0.023444311,0.027706177,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.698634963,0.745349386,0.794023265,0.39,0.46,0.53,1,1,1,0.089557907
420.8183647,0.019195672,0.023434369,0.027694732,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.69829556,0.745024373,0.793703909,0.39,0.46,0.53,1,1,1,0.089558983
420.8781246,0.01918963,0.023427455,0.027686864,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.697957226,0.744700454,0.793385651,0.39,0.46,0.53,1,1,1,0.089571503
420.9378845,0.019187258,0.023425022,0.027684292,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.697619964,0.744377631,0.793068492,0.39,0.46,0.53,1,1,1,0.089601043
420.9977684,0.019188345,0.023426814,0.027686712,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.69728308,0.74405524,0.79275178,0.39,0.46,0.53,1,1,1,0.089646721
421.0575282,0.019191438,0.023431052,0.027692024,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.696947969,0.743734616,0.792436827,0.39,0.46,0.53,1,1,1,0.089701594
421.1172881,0.019194569,0.023435338,0.027697392,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.696613935,0.743415092,0.792122977,0.39,0.46,0.53,1,1,1,0.089756565
421.177048,0.019195879,0.023437401,0.027700131,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.696280979,0.743096669,0.791810232,0.39,0.46,0.53,1,1,1,0.089802928
421.2368079,0.019194637,0.023436349,0.027699189,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.695949104,0.742779349,0.791498592,0.39,0.46,0.53,1,1,1,0.08983726
421.2965678,0.019191183,0.023432595,0.027695053,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.695618309,0.742463133,0.79118806,0.39,0.46,0.53,1,1,1,0.089861126
421.3563277,0.019186793,0.023427698,0.027689565,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.695288598,0.742148023,0.790878636,0.39,0.46,0.53,1,1,1,0.089880493
421.4162116,0.019182619,0.023423066,0.027684391,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.694959292,0.741833369,0.790569683,0.39,0.46,0.53,1,1,1,0.089900838
421.4759715,0.019179469,0.023419682,0.027680691,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.694631754,0.741520475,0.790262482,0.39,0.46,0.53,1,1,1,0.08992578
421.5357314,0.01917701,0.023417143,0.027677989,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.694305304,0.741208691,0.789956393,0.39,0.46,0.53,1,1,1,0.089953852
421.5954912,0.01917422,0.0234142,0.027674809,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.693979943,0.740898017,0.789651417,0.39,0.46,0.53,1,1,1,0.089980262
421.6552511,0.019169684,0.023409123,0.027669107,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.693655673,0.740588455,0.789347555,0.39,0.46,0.53,1,1,1,0.089998357
421.715011,0.01916232,0.023400594,0.027659323,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.693332496,0.740280005,0.789044809,0.39,0.46,0.53,1,1,1,0.090003052
421.7747709,0.0191518,0.02338821,0.027644982,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.693010412,0.73997267,0.788743179,0.39,0.46,0.53,1,1,1,0.089992782
421.8345308,0.019138772,0.023372764,0.027627021,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.692689423,0.73966645,0.788442667,0.39,0.46,0.53,1,1,1,0.089970578
421.8942907,0.019124343,0.023355604,0.027607034,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.692369531,0.739361347,0.788143274,0.39,0.46,0.53,1,1,1,0.089941626
421.9541746,0.019109973,0.023338518,0.027587132,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.692050078,0.739056732,0.787844384,0.39,0.46,0.53,1,1,1,0.089912869
422.0139345,0.019096797,0.023322888,0.027568952,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.691732386,0.738753867,0.787547235,0.39,0.46,0.53,1,1,1,0.089889492
422.0736944,0.019085545,0.023309607,0.027553547,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.691415795,0.738452123,0.787251207,0.39,0.46,0.53,1,1,1,0.089875016
422.1334543,0.019076567,0.023299104,0.027541424,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.691100307,0.7381515,0.786956304,0.39,0.46,0.53,1,1,1,0.089871103
422.1932141,0.019069944,0.023291475,0.027532699,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.690785922,0.737851999,0.786662524,0.39,0.46,0.53,1,1,1,0.089878146
422.252974,0.019065631,0.023286668,0.027527309,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.690472643,0.737553622,0.78636987,0.39,0.46,0.53,1,1,1,0.089895947
422.3127339,0.019063417,0.023284425,0.027524949,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.69016047,0.737256369,0.786078343,0.39,0.46,0.53,1,1,1,0.089923531
422.3724938,0.019062804,0.023284136,0.027524899,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.689849405,0.736960242,0.785787943,0.39,0.46,0.53,1,1,1,0.089958547
422.4323777,0.019063067,0.023284919,0.027526115,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.689538808,0.736664631,0.785498073,0.39,0.46,0.53,1,1,1,0.089997672
422.4921376,0.019063225,0.023285572,0.027527177,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.689229965,0.736370761,0.785209934,0.39,0.46,0.53,1,1,1,0.090036113
422.5518975,0.019062515,0.023285165,0.027526986,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.688922234,0.73607802,0.784922926,0.39,0.46,0.53,1,1,1,0.090070347
422.6116574,0.019060463,0.023283119,0.027524856,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.688615617,0.735786409,0.78463705,0.39,0.46,0.53,1,1,1,0.090098126
422.6714173,0.01905736,0.023279789,0.027521208,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.688310114,0.735495929,0.784352306,0.39,0.46,0.53,1,1,1,0.090120818
