mass_eV,chi,q_disc,probability
0.0884,1e-13,22.699370914305256,0.0
0.0884,1.27e-13,22.699370914305256,0.0
0.0884,1.61e-13,22.699370914305256,0.0
0.0884,2.04e-13,22.699370914305256,0.0
0.0884,2.59e-13,22.699370914305256,0.0
0.0884,3.29e-13,22.699370914305256,0.0
0.0884,4.17e-13,22.699370914305256,0.0
0.0884,5.3e-13,22.699370914305256,0.0
0.0884,6.72e-13,22.699370914305256,0.0
0.0884,8.53e-13,22.699370914305256,0.0
0.0884,1.083e-12,22.699370914305256,0.0
0.0884,1.374e-12,22.699370914305256,0.0
0.0884,1.743e-12,22.699370914305256,0.0
0.0884,2.212e-12,22.699370914305256,0.0
0.0884,2.807e-12,22.699370914305256,0.0
0.0884,3.562e-12,22.699370914305256,0.01098901098901099
0.0884,4.52e-12,22.699370914305256,0.012987012987012988
0.0884,5.736e-12,22.699370914305256,0.027972027972027972
0.0884,7.279e-12,22.699370914305256,0.07792207792207792
0.0884,9.237e-12,22.699370914305256,0.2807192807192807
0.0884,1.1721e-11,22.699370914305256,0.7442557442557443
0.0884,1.4874e-11,22.699370914305256,0.987012987012987
0.0884,1.8874e-11,22.699370914305256,1.0
0.0884,2.395e-11,22.699370914305256,1.0
0.0884,3.0392e-11,22.699370914305256,1.0
0.0884,3.8566e-11,22.699370914305256,1.0
0.0884,4.8939e-11,22.699370914305256,1.0
0.0884,6.2102e-11,22.699370914305256,1.0
0.0884,7.8805e-11,22.699370914305256,1.0
0.0884,1e-10,22.699370914305256,1.0
0.09,1e-13,27.623812509264944,0.0
0.09,1.27e-13,27.623812509264944,0.0
0.09,1.61e-13,27.623812509264944,0.0
0.09,2.04e-13,27.623812509264944,0.0
0.09,2.59e-13,27.623812509264944,0.0
0.09,3.29e-13,27.623812509264944,0.0
0.09,4.17e-13,27.623812509264944,0.0
0.09,5.3e-13,27.623812509264944,0.0
0.09,6.72e-13,27.623812509264944,0.0
0.09,8.53e-13,27.623812509264944,0.0
0.09,1.083e-12,27.623812509264944,0.0
0.09,1.374e-12,27.623812509264944,0.0
0.09,1.743e-12,27.623812509264944,0.0
0.09,2.212e-12,27.623812509264944,0.0
0.09,2.807e-12,27.623812509264944,0.0
0.09,3.562e-12,27.623812509264944,0.0
0.09,4.52e-12,27.623812509264944,0.0
0.09,5.736e-12,27.623812509264944,0.0
0.09,7.279e-12,27.623812509264944,0.022977022977022976
0.09,9.237e-12,27.623812509264944,0.0959040959040959
0.09,1.1721e-11,27.623812509264944,0.3646353646353646
0.09,1.4874e-11,27.623812509264944,0.8711288711288712
0.09,1.8874e-11,27.623812509264944,1.0
0.09,2.395e-11,27.623812509264944,1.0
0.09,3.0392e-11,27.623812509264944,1.0
0.09,3.8566e-11,27.623812509264944,1.0
0.09,4.8939e-11,27.623812509264944,1.0
0.09,6.2102e-11,27.623812509264944,1.0
0.09,7.8805e-11,27.623812509264944,1.0
0.09,1e-10,27.623812509264944,1.0
0.0917,1e-13,27.892986019376945,0.0
0.0917,1.27e-13,27.892986019376945,0.0
0.0917,1.61e-13,27.892986019376945,0.0
0.0917,2.04e-13,27.892986019376945,0.0
0.0917,2.59e-13,27.892986019376945,0.0
0.0917,3.29e-13,27.892986019376945,0.0
0.0917,4.17e-13,27.892986019376945,0.0
0.0917,5.3e-13,27.892986019376945,0.0
0.0917,6.72e-13,27.892986019376945,0.0
0.0917,8.53e-13,27.892986019376945,0.0
0.0917,1.083e-12,27.892986019376945,0.0
0.0917,1.374e-12,27.892986019376945,0.0
0.0917,1.743e-12,27.892986019376945,0.0
0.0917,2.212e-12,27.892986019376945,0.0
0.0917,2.807e-12,27.892986019376945,0.0
0.0917,3.562e-12,27.892986019376945,0.0
0.0917,4.52e-12,27.892986019376945,0.0
0.0917,5.736e-12,27.892986019376945,0.0
0.0917,7.279e-12,27.892986019376945,0.023976023976023976
0.0917,9.237e-12,27.892986019376945,0.058941058941058944
0.0917,1.1721e-11,27.892986019376945,0.26373626373626374
0.0917,1.4874e-11,27.892986019376945,0.7312687312687313
0.0917,1.8874e-11,27.892986019376945,0.978021978021978
0.0917,2.395e-11,27.892986019376945,1.0
0.0917,3.0392e-11,27.892986019376945,1.0
0.0917,3.8566e-11,27.892986019376945,1.0
0.0917,4.8939e-11,27.892986019376945,1.0
0.0917,6.2102e-11,27.892986019376945,1.0
0.0917,7.8805e-11,27.892986019376945,1.0
0.0917,1e-10,27.892986019376945,1.0
0.0945,1e-13,25.89101279090758,0.0
0.0945,1.27e-13,25.89101279090758,0.0
0.0945,1.61e-13,25.89101279090758,0.0
0.0945,2.04e-13,25.89101279090758,0.0
0.0945,2.59e-13,25.89101279090758,0.0
0.0945,3.29e-13,25.89101279090758,0.0
0.0945,4.17e-13,25.89101279090758,0.0
0.0945,5.3e-13,25.89101279090758,0.0
0.0945,6.72e-13,25.89101279090758,0.0
0.0945,8.53e-13,25.89101279090758,0.0
0.0945,1.083e-12,25.89101279090758,0.0
0.0945,1.374e-12,25.89101279090758,0.0
0.0945,1.743e-12,25.89101279090758,0.0
0.0945,2.212e-12,25.89101279090758,0.0
0.0945,2.807e-12,25.89101279090758,0.0
0.0945,3.562e-12,25.89101279090758,0.0
0.0945,4.52e-12,25.89101279090758,0.0
0.0945,5.736e-12,25.89101279090758,0.02097902097902098
0.0945,7.279e-12,25.89101279090758,0.04195804195804196
0.0945,9.237e-12,25.89101279090758,0.1108891108891109
0.0945,1.1721e-11,25.89101279090758,0.4035964035964036
0.0945,1.4874e-11,25.89101279090758,0.8471528471528471
0.0945,1.8874e-11,25.89101279090758,1.0
0.0945,2.395e-11,25.89101279090758,1.0
0.0945,3.0392e-11,25.89101279090758,1.0
0.0945,3.8566e-11,25.89101279090758,1.0
0.0945,4.8939e-11,25.89101279090758,1.0
0.0945,6.2102e-11,25.89101279090758,1.0
0.0945,7.8805e-11,25.89101279090758,1.0
0.0945,1e-10,25.89101279090758,1.0
0.0952,1e-13,25.76820402993289,0.0
0.0952,1.27e-13,25.76820402993289,0.0
0.0952,1.61e-13,25.76820402993289,0.0
0.0952,2.04e-13,25.76820402993289,0.0
0.0952,2.59e-13,25.76820402993289,0.0
0.0952,3.29e-13,25.76820402993289,0.0
0.0952,4.17e-13,25.76820402993289,0.0
0.0952,5.3e-13,25.76820402993289,0.0
0.0952,6.72e-13,25.76820402993289,0.0
0.0952,8.53e-13,25.76820402993289,0.0
0.0952,1.083e-12,25.76820402993289,0.0
0.0952,1.374e-12,25.76820402993289,0.0
0.0952,1.743e-12,25.76820402993289,0.0
0.0952,2.212e-12,25.76820402993289,0.0
0.0952,2.807e-12,25.76820402993289,0.0
0.0952,3.562e-12,25.76820402993289,0.0
0.0952,4.52e-12,25.76820402993289,0.0
0.0952,5.736e-12,25.76820402993289,0.013986013986013986
0.0952,7.279e-12,25.76820402993289,0.03896103896103896
0.0952,9.237e-12,25.76820402993289,0.12387612387612387
0.0952,1.1721e-11,25.76820402993289,0.3916083916083916
0.0952,1.4874e-11,25.76820402993289,0.8451548451548452
0.0952,1.8874e-11,25.76820402993289,1.0
0.0952,2.395e-11,25.76820402993289,1.0
0.0952,3.0392e-11,25.76820402993289,1.0
0.0952,3.8566e-11,25.76820402993289,1.0
0.0952,4.8939e-11,25.76820402993289,1.0
0.0952,6.2102e-11,25.76820402993289,1.0
0.0952,7.8805e-11,25.76820402993289,1.0
0.0952,1e-10,25.76820402993289,1.0
0.0987,1e-13,23.379242624632443,0.0
0.0987,1.27e-13,23.379242624632443,0.0
0.0987,1.61e-13,23.379242624632443,0.0
0.0987,2.04e-13,23.379242624632443,0.0
0.0987,2.59e-13,23.379242624632443,0.0
0.0987,3.29e-13,23.379242624632443,0.0
0.0987,4.17e-13,23.379242624632443,0.0
0.0987,5.3e-13,23.379242624632443,0.0
0.0987,6.72e-13,23.379242624632443,0.0
0.0987,8.53e-13,23.379242624632443,0.0
0.0987,1.083e-12,23.379242624632443,0.0
0.0987,1.374e-12,23.379242624632443,0.0
0.0987,1.743e-12,23.379242624632443,0.0
0.0987,2.212e-12,23.379242624632443,0.01098901098901099
0.0987,2.807e-12,23.379242624632443,0.0
0.0987,3.562e-12,23.379242624632443,0.012987012987012988
0.0987,4.52e-12,23.379242624632443,0.01098901098901099
0.0987,5.736e-12,23.379242624632443,0.03696303696303696
0.0987,7.279e-12,23.379242624632443,0.059940059940059943
0.0987,9.237e-12,23.379242624632443,0.1838161838161838
0.0987,1.1721e-11,23.379242624632443,0.5264735264735265
0.0987,1.4874e-11,23.379242624632443,0.9210789210789211
0.0987,1.8874e-11,23.379242624632443,1.0
0.0987,2.395e-11,23.379242624632443,1.0
0.0987,3.0392e-11,23.379242624632443,1.0
0.0987,3.8566e-11,23.379242624632443,1.0
0.0987,4.8939e-11,23.379242624632443,1.0
0.0987,6.2102e-11,23.379242624632443,1.0
0.0987,7.8805e-11,23.379242624632443,1.0
0.0987,1e-10,23.379242624632443,1.0
0.1022,1e-13,27.597654238899434,0.0
0.1022,1.27e-13,27.597654238899434,0.0
0.1022,1.61e-13,27.597654238899434,0.0
0.1022,2.04e-13,27.597654238899434,0.0
0.1022,2.59e-13,27.597654238899434,0.0
0.1022,3.29e-13,27.597654238899434,0.0
0.1022,4.17e-13,27.597654238899434,0.0
0.1022,5.3e-13,27.597654238899434,0.0
0.1022,6.72e-13,27.597654238899434,0.0
0.1022,8.53e-13,27.597654238899434,0.0
0.1022,1.083e-12,27.597654238899434,0.0
0.1022,1.374e-12,27.597654238899434,0.0
0.1022,1.743e-12,27.597654238899434,0.0
0.1022,2.212e-12,27.597654238899434,0.0
0.1022,2.807e-12,27.597654238899434,0.0
0.1022,3.562e-12,27.597654238899434,0.0
0.1022,4.52e-12,27.597654238899434,0.0
0.1022,5.736e-12,27.597654238899434,0.0
0.1022,7.279e-12,27.597654238899434,0.01098901098901099
0.1022,9.237e-12,27.597654238899434,0.014985014985014986
0.1022,1.1721e-11,27.597654238899434,0.06793206793206794
0.1022,1.4874e-11,27.597654238899434,0.25574425574425574
0.1022,1.8874e-11,27.597654238899434,0.6713286713286714
0.1022,2.395e-11,27.597654238899434,0.97002997002997
0.1022,3.0392e-11,27.597654238899434,1.0
0.1022,3.8566e-11,27.597654238899434,1.0
0.1022,4.8939e-11,27.597654238899434,1.0
0.1022,6.2102e-11,27.597654238899434,1.0
0.1022,7.8805e-11,27.597654238899434,1.0
0.1022,1e-10,27.597654238899434,1.0
0.1024,1e-13,23.883754168958056,0.0
0.1024,1.27e-13,23.883754168958056,0.0
0.1024,1.61e-13,23.883754168958056,0.0
0.1024,2.04e-13,23.883754168958056,0.0
0.1024,2.59e-13,23.883754168958056,0.0
0.1024,3.29e-13,23.883754168958056,0.0
0.1024,4.17e-13,23.883754168958056,0.0
0.1024,5.3e-13,23.883754168958056,0.0
0.1024,6.72e-13,23.883754168958056,0.0
0.1024,8.53e-13,23.883754168958056,0.0
0.1024,1.083e-12,23.883754168958056,0.0
0.1024,1.374e-12,23.883754168958056,0.0
0.1024,1.743e-12,23.883754168958056,0.0
0.1024,2.212e-12,23.883754168958056,0.0
0.1024,2.807e-12,23.883754168958056,0.0
0.1024,3.562e-12,23.883754168958056,0.0
0.1024,4.52e-12,23.883754168958056,0.0
0.1024,5.736e-12,23.883754168958056,0.0
0.1024,7.279e-12,23.883754168958056,0.0
0.1024,9.237e-12,23.883754168958056,0.0
0.1024,1.1721e-11,23.883754168958056,0.012987012987012988
0.1024,1.4874e-11,23.883754168958056,0.01898101898101898
0.1024,1.8874e-11,23.883754168958056,0.04395604395604396
0.1024,2.395e-11,23.883754168958056,0.1258741258741259
0.1024,3.0392e-11,23.883754168958056,0.42857142857142855
0.1024,3.8566e-11,23.883754168958056,0.8671328671328671
0.1024,4.8939e-11,23.883754168958056,1.0
0.1024,6.2102e-11,23.883754168958056,1.0
0.1024,7.8805e-11,23.883754168958056,1.0
0.1024,1e-10,23.883754168958056,1.0
0.1025,1e-13,23.8792346494743,0.0
0.1025,1.27e-13,23.8792346494743,0.0
0.1025,1.61e-13,23.8792346494743,0.0
0.1025,2.04e-13,23.8792346494743,0.0
0.1025,2.59e-13,23.8792346494743,0.0
0.1025,3.29e-13,23.8792346494743,0.0
0.1025,4.17e-13,23.8792346494743,0.0
0.1025,5.3e-13,23.8792346494743,0.0
0.1025,6.72e-13,23.8792346494743,0.0
0.1025,8.53e-13,23.8792346494743,0.0
0.1025,1.083e-12,23.8792346494743,0.0
0.1025,1.374e-12,23.8792346494743,0.0
0.1025,1.743e-12,23.8792346494743,0.0
0.1025,2.212e-12,23.8792346494743,0.0
0.1025,2.807e-12,23.8792346494743,0.0
0.1025,3.562e-12,23.8792346494743,0.0
0.1025,4.52e-12,23.8792346494743,0.0
0.1025,5.736e-12,23.8792346494743,0.0
0.1025,7.279e-12,23.8792346494743,0.0
0.1025,9.237e-12,23.8792346494743,0.01098901098901099
0.1025,1.1721e-11,23.8792346494743,0.01098901098901099
0.1025,1.4874e-11,23.8792346494743,0.013986013986013986
0.1025,1.8874e-11,23.8792346494743,0.03996003996003996
0.1025,2.395e-11,23.8792346494743,0.06893106893106893
0.1025,3.0392e-11,23.8792346494743,0.26973026973026976
0.1025,3.8566e-11,23.8792346494743,0.6793206793206793
0.1025,4.8939e-11,23.8792346494743,0.9590409590409591
0.1025,6.2102e-11,23.8792346494743,1.0
0.1025,7.8805e-11,23.8792346494743,1.0
0.1025,1e-10,23.8792346494743,1.0
0.1029,1e-13,25.55642589969263,0.0
0.1029,1.27e-13,25.55642589969263,0.0
0.1029,1.61e-13,25.55642589969263,0.0
0.1029,2.04e-13,25.55642589969263,0.0
0.1029,2.59e-13,25.55642589969263,0.0
0.1029,3.29e-13,25.55642589969263,0.0
0.1029,4.17e-13,25.55642589969263,0.0
0.1029,5.3e-13,25.55642589969263,0.0
0.1029,6.72e-13,25.55642589969263,0.0
0.1029,8.53e-13,25.55642589969263,0.0
0.1029,1.083e-12,25.55642589969263,0.0
0.1029,1.374e-12,25.55642589969263,0.0
0.1029,1.743e-12,25.55642589969263,0.0
0.1029,2.212e-12,25.55642589969263,0.0
0.1029,2.807e-12,25.55642589969263,0.0
0.1029,3.562e-12,25.55642589969263,0.0
0.1029,4.52e-12,25.55642589969263,0.0
0.1029,5.736e-12,25.55642589969263,0.0
0.1029,7.279e-12,25.55642589969263,0.022977022977022976
0.1029,9.237e-12,25.55642589969263,0.06293706293706294
0.1029,1.1721e-11,25.55642589969263,0.23376623376623376
0.1029,1.4874e-11,25.55642589969263,0.5944055944055944
0.1029,1.8874e-11,25.55642589969263,0.962037962037962
0.1029,2.395e-11,25.55642589969263,1.0
0.1029,3.0392e-11,25.55642589969263,1.0
0.1029,3.8566e-11,25.55642589969263,1.0
0.1029,4.8939e-11,25.55642589969263,1.0
0.1029,6.2102e-11,25.55642589969263,1.0
0.1029,7.8805e-11,25.55642589969263,1.0
0.1029,1e-10,25.55642589969263,1.0
0.1063,1e-13,26.481866181186547,0.0
0.1063,1.27e-13,26.481866181186547,0.0
0.1063,1.61e-13,26.481866181186547,0.0
0.1063,2.04e-13,26.481866181186547,0.0
0.1063,2.59e-13,26.481866181186547,0.0
0.1063,3.29e-13,26.481866181186547,0.0
0.1063,4.17e-13,26.481866181186547,0.0
0.1063,5.3e-13,26.481866181186547,0.0
0.1063,6.72e-13,26.481866181186547,0.0
0.1063,8.53e-13,26.481866181186547,0.0
0.1063,1.083e-12,26.481866181186547,0.0
0.1063,1.374e-12,26.481866181186547,0.0
0.1063,1.743e-12,26.481866181186547,0.0
0.1063,2.212e-12,26.481866181186547,0.0
0.1063,2.807e-12,26.481866181186547,0.0
0.1063,3.562e-12,26.481866181186547,0.0
0.1063,4.52e-12,26.481866181186547,0.0
0.1063,5.736e-12,26.481866181186547,0.0
0.1063,7.279e-12,26.481866181186547,0.03996003996003996
0.1063,9.237e-12,26.481866181186547,0.14285714285714285
0.1063,1.1721e-11,26.481866181186547,0.43756243756243757
0.1063,1.4874e-11,26.481866181186547,0.8801198801198801
0.1063,1.8874e-11,26.481866181186547,1.0
0.1063,2.395e-11,26.481866181186547,1.0
0.1063,3.0392e-11,26.481866181186547,1.0
0.1063,3.8566e-11,26.481866181186547,1.0
0.1063,4.8939e-11,26.481866181186547,1.0
0.1063,6.2102e-11,26.481866181186547,1.0
0.1063,7.8805e-11,26.481866181186547,1.0
0.1063,1e-10,26.481866181186547,1.0
0.1089,1e-13,26.114851695479484,0.0
0.1089,1.27e-13,26.114851695479484,0.0
0.1089,1.61e-13,26.114851695479484,0.0
0.1089,2.04e-13,26.114851695479484,0.0
0.1089,2.59e-13,26.114851695479484,0.0
0.1089,3.29e-13,26.114851695479484,0.0
0.1089,4.17e-13,26.114851695479484,0.0
0.1089,5.3e-13,26.114851695479484,0.0
0.1089,6.72e-13,26.114851695479484,0.0
0.1089,8.53e-13,26.114851695479484,0.0
0.1089,1.083e-12,26.114851695479484,0.0
0.1089,1.374e-12,26.114851695479484,0.0
0.1089,1.743e-12,26.114851695479484,0.0
0.1089,2.212e-12,26.114851695479484,0.0
0.1089,2.807e-12,26.114851695479484,0.0
0.1089,3.562e-12,26.114851695479484,0.0
0.1089,4.52e-12,26.114851695479484,0.0
0.1089,5.736e-12,26.114851695479484,0.0
0.1089,7.279e-12,26.114851695479484,0.013986013986013986
0.1089,9.237e-12,26.114851695479484,0.03896103896103896
0.1089,1.1721e-11,26.114851695479484,0.0989010989010989
0.1089,1.4874e-11,26.114851695479484,0.37362637362637363
0.1089,1.8874e-11,26.114851695479484,0.7962037962037962
0.1089,2.395e-11,26.114851695479484,1.0
0.1089,3.0392e-11,26.114851695479484,1.0
0.1089,3.8566e-11,26.114851695479484,1.0
0.1089,4.8939e-11,26.114851695479484,1.0
0.1089,6.2102e-11,26.114851695479484,1.0
0.1089,7.8805e-11,26.114851695479484,1.0
0.1089,1e-10,26.114851695479484,1.0
0.1103,1e-13,24.18660785389703,0.0
0.1103,1.27e-13,24.18660785389703,0.0
0.1103,1.61e-13,24.18660785389703,0.0
0.1103,2.04e-13,24.18660785389703,0.0
0.1103,2.59e-13,24.18660785389703,0.0
0.1103,3.29e-13,24.18660785389703,0.0
0.1103,4.17e-13,24.18660785389703,0.0
0.1103,5.3e-13,24.18660785389703,0.0
0.1103,6.72e-13,24.18660785389703,0.0
0.1103,8.53e-13,24.18660785389703,0.0
0.1103,1.083e-12,24.18660785389703,0.0
0.1103,1.374e-12,24.18660785389703,0.0
0.1103,1.743e-12,24.18660785389703,0.0
0.1103,2.212e-12,24.18660785389703,0.0
0.1103,2.807e-12,24.18660785389703,0.0
0.1103,3.562e-12,24.18660785389703,0.012987012987012988
0.1103,4.52e-12,24.18660785389703,0.0
0.1103,5.736e-12,24.18660785389703,0.022977022977022976
0.1103,7.279e-12,24.18660785389703,0.04395604395604396
0.1103,9.237e-12,24.18660785389703,0.08491508491508491
0.1103,1.1721e-11,24.18660785389703,0.2627372627372627
0.1103,1.4874e-11,24.18660785389703,0.7302697302697303
0.1103,1.8874e-11,24.18660785389703,0.983016983016983
0.1103,2.395e-11,24.18660785389703,1.0
0.1103,3.0392e-11,24.18660785389703,1.0
0.1103,3.8566e-11,24.18660785389703,1.0
0.1103,4.8939e-11,24.18660785389703,1.0
0.1103,6.2102e-11,24.18660785389703,1.0
0.1103,7.8805e-11,24.18660785389703,1.0
0.1103,1e-10,24.18660785389703,1.0
0.1144,1e-13,27.00380649414322,0.0
0.1144,1.27e-13,27.00380649414322,0.0
0.1144,1.61e-13,27.00380649414322,0.0
0.1144,2.04e-13,27.00380649414322,0.0
0.1144,2.59e-13,27.00380649414322,0.0
0.1144,3.29e-13,27.00380649414322,0.0
0.1144,4.17e-13,27.00380649414322,0.0
0.1144,5.3e-13,27.00380649414322,0.0
0.1144,6.72e-13,27.00380649414322,0.0
0.1144,8.53e-13,27.00380649414322,0.0
0.1144,1.083e-12,27.00380649414322,0.0
0.1144,1.374e-12,27.00380649414322,0.0
0.1144,1.743e-12,27.00380649414322,0.0
0.1144,2.212e-12,27.00380649414322,0.0
0.1144,2.807e-12,27.00380649414322,0.0
0.1144,3.562e-12,27.00380649414322,0.0
0.1144,4.52e-12,27.00380649414322,0.0
0.1144,5.736e-12,27.00380649414322,0.0
0.1144,7.279e-12,27.00380649414322,0.015984015984015984
0.1144,9.237e-12,27.00380649414322,0.06693306693306693
0.1144,1.1721e-11,27.00380649414322,0.1938061938061938
0.1144,1.4874e-11,27.00380649414322,0.6003996003996004
0.1144,1.8874e-11,27.00380649414322,0.957042957042957
0.1144,2.395e-11,27.00380649414322,1.0
0.1144,3.0392e-11,27.00380649414322,1.0
0.1144,3.8566e-11,27.00380649414322,1.0
0.1144,4.8939e-11,27.00380649414322,1.0
0.1144,6.2102e-11,27.00380649414322,1.0
0.1144,7.8805e-11,27.00380649414322,1.0
0.1144,1e-10,27.00380649414322,1.0
0.1187,1e-13,29.892959553124808,0.0
0.1187,1.27e-13,29.892959553124808,0.0
0.1187,1.61e-13,29.892959553124808,0.0
0.1187,2.04e-13,29.892959553124808,0.0
0.1187,2.59e-13,29.892959553124808,0.0
0.1187,3.29e-13,29.892959553124808,0.0
0.1187,4.17e-13,29.892959553124808,0.0
0.1187,5.3e-13,29.892959553124808,0.0
0.1187,6.72e-13,29.892959553124808,0.0
0.1187,8.53e-13,29.892959553124808,0.0
0.1187,1.083e-12,29.892959553124808,0.0
0.1187,1.374e-12,29.892959553124808,0.0
0.1187,1.743e-12,29.892959553124808,0.0
0.1187,2.212e-12,29.892959553124808,0.0
0.1187,2.807e-12,29.892959553124808,0.0
0.1187,3.562e-12,29.892959553124808,0.0
0.1187,4.52e-12,29.892959553124808,0.0
0.1187,5.736e-12,29.892959553124808,0.0
0.1187,7.279e-12,29.892959553124808,0.013986013986013986
0.1187,9.237e-12,29.892959553124808,0.04295704295704296
0.1187,1.1721e-11,29.892959553124808,0.16583416583416583
0.1187,1.4874e-11,29.892959553124808,0.5354645354645354
0.1187,1.8874e-11,29.892959553124808,0.9440559440559441
0.1187,2.395e-11,29.892959553124808,1.0
0.1187,3.0392e-11,29.892959553124808,1.0
0.1187,3.8566e-11,29.892959553124808,1.0
0.1187,4.8939e-11,29.892959553124808,1.0
0.1187,6.2102e-11,29.892959553124808,1.0
0.1187,7.8805e-11,29.892959553124808,1.0
0.1187,1e-10,29.892959553124808,1.0
0.1223,1e-13,24.820423482123374,0.0
0.1223,1.27e-13,24.820423482123374,0.0
0.1223,1.61e-13,24.820423482123374,0.0
0.1223,2.04e-13,24.820423482123374,0.0
0.1223,2.59e-13,24.820423482123374,0.0
0.1223,3.29e-13,24.820423482123374,0.0
0.1223,4.17e-13,24.820423482123374,0.0
0.1223,5.3e-13,24.820423482123374,0.0
0.1223,6.72e-13,24.820423482123374,0.0
0.1223,8.53e-13,24.820423482123374,0.0
0.1223,1.083e-12,24.820423482123374,0.0
0.1223,1.374e-12,24.820423482123374,0.0
0.1223,1.743e-12,24.820423482123374,0.0
0.1223,2.212e-12,24.820423482123374,0.0
0.1223,2.807e-12,24.820423482123374,0.0
0.1223,3.562e-12,24.820423482123374,0.0
0.1223,4.52e-12,24.820423482123374,0.016983016983016984
0.1223,5.736e-12,24.820423482123374,0.014985014985014986
0.1223,7.279e-12,24.820423482123374,0.027972027972027972
0.1223,9.237e-12,24.820423482123374,0.07392607392607392
0.1223,1.1721e-11,24.820423482123374,0.25274725274725274
0.1223,1.4874e-11,24.820423482123374,0.6573426573426573
0.1223,1.8874e-11,24.820423482123374,0.9660339660339661
0.1223,2.395e-11,24.820423482123374,1.0
0.1223,3.0392e-11,24.820423482123374,1.0
0.1223,3.8566e-11,24.820423482123374,1.0
0.1223,4.8939e-11,24.820423482123374,1.0
0.1223,6.2102e-11,24.820423482123374,1.0
0.1223,7.8805e-11,24.820423482123374,1.0
0.1223,1e-10,24.820423482123374,1.0
0.1232,1e-13,28.17861452778546,0.0
0.1232,1.27e-13,28.17861452778546,0.0
0.1232,1.61e-13,28.17861452778546,0.0
0.1232,2.04e-13,28.17861452778546,0.0
0.1232,2.59e-13,28.17861452778546,0.0
0.1232,3.29e-13,28.17861452778546,0.0
0.1232,4.17e-13,28.17861452778546,0.0
0.1232,5.3e-13,28.17861452778546,0.0
0.1232,6.72e-13,28.17861452778546,0.0
0.1232,8.53e-13,28.17861452778546,0.0
0.1232,1.083e-12,28.17861452778546,0.0
0.1232,1.374e-12,28.17861452778546,0.0
0.1232,1.743e-12,28.17861452778546,0.0
0.1232,2.212e-12,28.17861452778546,0.0
0.1232,2.807e-12,28.17861452778546,0.0
0.1232,3.562e-12,28.17861452778546,0.0
0.1232,4.52e-12,28.17861452778546,0.0
0.1232,5.736e-12,28.17861452778546,0.0
0.1232,7.279e-12,28.17861452778546,0.022977022977022976
0.1232,9.237e-12,28.17861452778546,0.04795204795204795
0.1232,1.1721e-11,28.17861452778546,0.2137862137862138
0.1232,1.4874e-11,28.17861452778546,0.6083916083916084
0.1232,1.8874e-11,28.17861452778546,0.9530469530469531
0.1232,2.395e-11,28.17861452778546,1.0
0.1232,3.0392e-11,28.17861452778546,1.0
0.1232,3.8566e-11,28.17861452778546,1.0
0.1232,4.8939e-11,28.17861452778546,1.0
0.1232,6.2102e-11,28.17861452778546,1.0
0.1232,7.8805e-11,28.17861452778546,1.0
0.1232,1e-10,28.17861452778546,1.0
0.1278,1e-13,33.37999010293347,0.0
0.1278,1.27e-13,33.37999010293347,0.0
0.1278,1.61e-13,33.37999010293347,0.0
0.1278,2.04e-13,33.37999010293347,0.0
0.1278,2.59e-13,33.37999010293347,0.0
0.1278,3.29e-13,33.37999010293347,0.0
0.1278,4.17e-13,33.37999010293347,0.0
0.1278,5.3e-13,33.37999010293347,0.0
0.1278,6.72e-13,33.37999010293347,0.0
0.1278,8.53e-13,33.37999010293347,0.0
0.1278,1.083e-12,33.37999010293347,0.0
0.1278,1.374e-12,33.37999010293347,0.0
0.1278,1.743e-12,33.37999010293347,0.0
0.1278,2.212e-12,33.37999010293347,0.0
0.1278,2.807e-12,33.37999010293347,0.0
0.1278,3.562e-12,33.37999010293347,0.0
0.1278,4.52e-12,33.37999010293347,0.0
0.1278,5.736e-12,33.37999010293347,0.0
0.1278,7.279e-12,33.37999010293347,0.0
0.1278,9.237e-12,33.37999010293347,0.03396603396603397
0.1278,1.1721e-11,33.37999010293347,0.13386613386613386
0.1278,1.4874e-11,33.37999010293347,0.5604395604395604
0.1278,1.8874e-11,33.37999010293347,0.939060939060939
0.1278,2.395e-11,33.37999010293347,1.0
0.1278,3.0392e-11,33.37999010293347,1.0
0.1278,3.8566e-11,33.37999010293347,1.0
0.1278,4.8939e-11,33.37999010293347,1.0
0.1278,6.2102e-11,33.37999010293347,1.0
0.1278,7.8805e-11,33.37999010293347,1.0
0.1278,1e-10,33.37999010293347,1.0
0.1304,1e-13,32.991356615758214,0.0
0.1304,1.27e-13,32.991356615758214,0.0
0.1304,1.61e-13,32.991356615758214,0.0
0.1304,2.04e-13,32.991356615758214,0.0
0.1304,2.59e-13,32.991356615758214,0.0
0.1304,3.29e-13,32.991356615758214,0.0
0.1304,4.17e-13,32.991356615758214,0.0
0.1304,5.3e-13,32.991356615758214,0.0
0.1304,6.72e-13,32.991356615758214,0.0
0.1304,8.53e-13,32.991356615758214,0.0
0.1304,1.083e-12,32.991356615758214,0.0
0.1304,1.374e-12,32.991356615758214,0.0
0.1304,1.743e-12,32.991356615758214,0.0
0.1304,2.212e-12,32.991356615758214,0.0
0.1304,2.807e-12,32.991356615758214,0.0
0.1304,3.562e-12,32.991356615758214,0.0
0.1304,4.52e-12,32.991356615758214,0.0
0.1304,5.736e-12,32.991356615758214,0.0
0.1304,7.279e-12,32.991356615758214,0.0
0.1304,9.237e-12,32.991356615758214,0.0
